id,feature,existing_function,read,write,location,v2,status,required,regression,source
"C01953","UNRESOLVED_CONTROL","rProspect: '+esc(b)+'","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2088","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""cchip '+(biz===b?'b':'gr')+'"" data-b=""'+escAttr(b)+'"" onclick=""G.pbiz=this.dataset.b;render()"">"
"C01954","UNRESOLVED_CONTROL","rProspect: '
 +'","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2090","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<input id=""pamt"" type=""text"" inputmode=""decimal"" data-money min=""0"" step=""1000000"" value=""'+escAttr(G.pamt||'')+'"" oninput=""G.pamt=this.value"" placeholder=""예: 150,000,000"" style=""width:100%;border:1px solid var(--line-2);border-radius:12px;padding:13px;font:inherit;font-size:15px;outline:none;box-sizing:border-box"">"
"C01955","UNRESOLVED_CONTROL","rProspect: '
 +'","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2091","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<input id=""paddr"" value=""'+escAttr(G.paddr||'')+'"" oninput=""G.paddr=this.value"" placeholder=""예: 경기 수원시 영통구 ..."" style=""width:100%;border:1px solid var(--line-2);border-radius:12px;padding:13px;font:inherit;font-size:15px;outline:none;box-sizing:border-box"">"
"C01956","UNRESOLVED_CONTROL","rProspect: '
 +'","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2092","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<input id=""poffice"" inputmode=""tel"" value=""'+escAttr(G.poffice||'')+'"" oninput=""G.poffice=this.value"" placeholder=""예: 031-123-4567"" style=""width:100%;border:1px solid var(--line-2);border-radius:12px;padding:13px;font:inherit;font-size:15px;outline:none;box-sizing:border-box"">"
"C01957","UNRESOLVED_CONTROL","rProspect: '
 +'","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2093","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<input id=""pmanager"" value=""'+escAttr(G.pmanager||'')+'"" oninput=""G.pmanager=this.value"" placeholder=""예: 김민수"" style=""width:100%;border:1px solid var(--line-2);border-radius:12px;padding:13px;font:inherit;font-size:15px;outline:none;box-sizing:border-box"">"
"C01958","UNRESOLVED_CONTROL","rProspect: input","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2094","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<input id=""pmobile"" inputmode=""tel"" value=""'+escAttr(G.pmobile||'')+'"" oninput=""G.pmobile=this.value;managerHintM()"" placeholder=""예: 010-1234-5678"" style=""width:100%;border:1px solid var(--line-2);border-radius:12px;padding:13px;font:inherit;font-size:15px;outline:none;box-sizing:border-box"">"
"C01959","UNRESOLVED_CONTROL","rProspect: '
 +'","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2095","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<input id=""pemail"" type=""email"" value=""'+escAttr(G.pemail||'')+'"" oninput=""G.pemail=this.value"" placeholder=""예: office@example.com"" style=""width:100%;border:1px solid var(--line-2);border-radius:12px;padding:13px;font:inherit;font-size:15px;outline:none;box-sizing:border-box"">"
"C01960","UNRESOLVED_CONTROL","rProspect: 등록하기","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2097","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""btn btn-primary"" style=""margin-top:14px"" data-gate=""nd"" disabled onclick=""addProspect()"">"
"C01961","UNRESOLVED_CONTROL","dupSheet: button","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2130","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""cchip b"" data-id=""'+escAttr(d.id)+'"" onclick=""closeSheet();G.deal=this.dataset.id;G.tab=\'mine\';render()"">"
"C01962","UNRESOLVED_CONTROL","rNoti: 열기","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2138","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""btn btn-line btn-sm"" onclick=""G.sub=null;G.tab=\'today\';render()"">"
"C01963","UNRESOLVED_CONTROL","rNoti: 보기","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2139","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""btn btn-line btn-sm"" onclick=""G.sub=null;G.deal=3;render()"">"
"C01964","UNRESOLVED_CONTROL","rNoti: 정리","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2143","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""btn btn-line btn-sm"" onclick=""G.sub={t:\'hyg\'};render()"">"
"C01965","UNRESOLVED_CONTROL","rNoti: 설정","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2144","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""btn btn-line btn-sm"" onclick=""G.sub={t:\'set\'};render()"">"
"C01966","UNRESOLVED_CONTROL","rSet: '+(s.quiet?'켜짐':'꺼짐')+'","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2153","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""badge '+(s.quiet?'badge-ok':'badge-gray')+'"" onclick=""G.set.quiet=!G.set.quiet;render()"">"
"C01967","UNRESOLVED_CONTROL","rSet: '+h+'","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2154","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""cchip '+(s.hour===h?'b':'gr')+'"" onclick=""G.set.hour=\''+h+'\';render()"">"
"C01968","UNRESOLVED_CONTROL","rSet: '+(s.vac?'사용 중':'꺼짐')+'","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2155","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""badge '+(s.vac?'badge-warn':'badge-gray')+'"" onclick=""G.set.vac=!G.set.vac;render()"">"
"C01969","UNRESOLVED_CONTROL","rSet: '+r+'","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2156","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""cchip '+(s.deleg===r?'b':'gr')+'"" onclick=""G.set.deleg=\''+r+'\';toast(\'휴가 중 알림이 '+r+'님에게 갑니다\');render()"">"
"C01970","UNRESOLVED_CONTROL","rClosed: '
   +tile(d.outcome==='won'?IC.check:IC.alert,d.outcome==='won'?'var(--ok)':'v","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2169","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<div class=""lrow"" data-id=""'+escAttr(d.id)+'"" onclick=""G.deal=this.dataset.id;render()"">"
"C01971","UNRESOLVED_CONTROL","rClosed: '+OUTCOMES[o].nm+' '+cnt[o]+'","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2176","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""'+(G.cl===o?'on':'')+'"" data-o=""'+o+'"" onclick=""G.cl=this.dataset.o;render()"">"
"C01972","UNRESOLVED_CONTROL","rAxis: 면담 안건 만들기","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2188","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""btn btn-primary"" onclick=""coachSheet(\''+s.nm+'\')"">"
"C01973","UNRESOLVED_CONTROL","rCoach: 안건","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2196","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""btn btn-line btn-sm"" onclick=""coachSheet(\''+r[0]+'\')"">"
"C01974","UNRESOLVED_CONTROL","coachSheet: 잔디로 보내기","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2201","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""btn btn-primary"" onclick=""closeSheet();toast(\'면담 안건 저장 — 잔디 1:1로 발송 (목업)\')"">"
"C01975","UNRESOLVED_CONTROL","rMonthly: PDF 미리보기","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2219","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""btn btn-line"" style=""flex:1"" onclick=""toast(\'PDF 미리보기 생성 (목업)\')"">"
"C01976","UNRESOLVED_CONTROL","rMonthly: 잔디 발송","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2219","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""btn btn-primary"" style=""flex:1"" onclick=""toast(\'대표 보고 채널로 발송 (목업)\')"">"
"C01977","UNRESOLVED_CONTROL","rDups: '+tile(IC.folder,'var(--warn)','var(--warn-bg)')+'","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2228","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<div class=""lrow"" onclick=""G._dg['+gi+']=!G._dg['+gi+'];render()"">"
"C01978","UNRESOLVED_CONTROL","rDups: 확인했어요 — 병합 요청","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2229","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""btn btn-line btn-sm"" style=""margin:8px 0 10px"" onclick=""toast(\'병합 요청 기록 — 관리자 확인 후 처리 (목업)\')"">"
"C01979","UNRESOLVED_CONTROL","photoSheet: '+IC.camera+' 촬영·추가","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2239","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""btn btn-primary"" onclick=""addPhoto()"">"
"C01980","UNRESOLVED_CONTROL","tmplSheet: button","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2253","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""cchip '+(i===0?'b':'gr')+'"" onclick=""sendTmpl(\''+t[0]+'\')"">"
"C01981","UNRESOLVED_CONTROL","rPerf: '+tile('","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2264","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<div class=""prow"" style=""cursor:pointer"" onclick=""G.sub={t:\'axis\',nm:\''+r[0]+'\',amt:\''+r[1]+'\'};render()"">"
"C01982","UNRESOLVED_CONTROL","rPerf: 코칭 신호 3건 보기","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2265","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""btn btn-line btn-sm"" style=""margin-top:8px"" onclick=""G.sub={t:\'coach\'};render()"">"
"C01983","UNRESOLVED_CONTROL","rRpt: '+tile(IC.sun,'var(--blue)','var(--blue-50)')+'","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2272","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<div class=""prow"" style=""cursor:pointer"" onclick=""G.sub={t:\'brief\'};render()"">"
"C01984","UNRESOLVED_CONTROL","rRpt: '+tile(IC.doc,'var(--blue)','var(--blue-50)')+'","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2273","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<div class=""prow"" style=""cursor:pointer"" onclick=""G.sub={t:\'monthly\'};render()"">"
"C01985","UNRESOLVED_CONTROL","rRpt: '+tile(IC.alert,'var(--warn)','var(--warn-bg)')+'","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2274","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<div class=""prow"" style=""cursor:pointer"" onclick=""G.sub={t:\'dups\'};render()"">"
"C01986","F41","rmBadgesM: ＋ 연락처 추가","contacts/people/contact_assignment","contact_upsert","local/mobile.html:2292","contact-write v2 없음","CONTRACT_MISSING","직함/대표번호/개인휴대폰·재직기간·이동이력·동의 범위 보존","이름같음 자동병합금지·이동시 양쪽현장/history·UUID+권한","<button class=""btn btn-primary"" onclick=""contactEditSheetM(\'\')"">"
"C01987","F41","rmBadgesM: ＋ 추가","contacts/people/contact_assignment","contact_upsert","local/mobile.html:2293","contact-write v2 없음","CONTRACT_MISSING","직함/대표번호/개인휴대폰·재직기간·이동이력·동의 범위 보존","이름같음 자동병합금지·이동시 양쪽현장/history·UUID+권한","<button onclick=""contactEditSheetM(\'\')"" style=""color:var(--blue);font-weight:800"">"
"C01988","F41","rmBadgesM: button","contacts/people/contact_assignment","contact_upsert","local/mobile.html:2295","contact-write v2 없음","CONTRACT_MISSING","직함/대표번호/개인휴대폰·재직기간·이동이력·동의 범위 보존","이름같음 자동병합금지·이동시 양쪽현장/history·UUID+권한","<button '+(!c.officeTel?'disabled':'')+' onclick=""callContactM(\'office\',\''+key+'\')"">"
"C01989","F41","rmBadgesM: button","contacts/people/contact_assignment","contact_upsert","local/mobile.html:2295","contact-write v2 없음","CONTRACT_MISSING","직함/대표번호/개인휴대폰·재직기간·이동이력·동의 범위 보존","이름같음 자동병합금지·이동시 양쪽현장/history·UUID+권한","<button '+(!c.mobile?'disabled':'')+' onclick=""callContactM(\'mobile\',\''+key+'\')"">"
"C01990","F41","rmBadgesM: 📞 전화","contacts/people/contact_assignment","contact_upsert","local/mobile.html:2295","contact-write v2 없음","CONTRACT_MISSING","직함/대표번호/개인휴대폰·재직기간·이동이력·동의 범위 보존","이름같음 자동병합금지·이동시 양쪽현장/history·UUID+권한","<button class=""pri"" '+(!c.mobile?'disabled':'')+' onclick=""callContactM(\'mobile\',\''+key+'\')"">"
"C01991","F41","rmBadgesM: ✉ 문자","contacts/people/contact_assignment","contact_upsert","local/mobile.html:2295","contact-write v2 없음","CONTRACT_MISSING","직함/대표번호/개인휴대폰·재직기간·이동이력·동의 범위 보존","이름같음 자동병합금지·이동시 양쪽현장/history·UUID+권한","<button '+(!c.mobile?'disabled':'')+' onclick=""smsContactM(\''+key+'\')"">"
"C01992","F41","rmBadgesM: 💬 카카오","contacts/people/contact_assignment","contact_upsert","local/mobile.html:2295","contact-write v2 없음","CONTRACT_MISSING","직함/대표번호/개인휴대폰·재직기간·이동이력·동의 범위 보존","이름같음 자동병합금지·이동시 양쪽현장/history·UUID+권한","<button '+(!c.mobile?'disabled':'')+' onclick=""kakaoContactM(\''+key+'\')"">"
"C01993","F41","rmBadgesM: 📎 자료발송","contacts/people/contact_assignment","contact_upsert","local/mobile.html:2295","contact-write v2 없음","CONTRACT_MISSING","직함/대표번호/개인휴대폰·재직기간·이동이력·동의 범위 보존","이름같음 자동병합금지·이동시 양쪽현장/history·UUID+권한","<button '+(!c.mobile?'disabled':'')+' onclick=""openContextualMaterialM(\''+key+'\')"">"
"C01994","F41","rmBadgesM: 연락처·동의 수정","contacts/people/contact_assignment","contact_upsert","local/mobile.html:2295","contact-write v2 없음","CONTRACT_MISSING","직함/대표번호/개인휴대폰·재직기간·이동이력·동의 범위 보존","이름같음 자동병합금지·이동시 양쪽현장/history·UUID+권한","<button onclick=""contactEditSheetM(\''+key+'\')"">"
"C01995","F41","rmBadgesM: input","contacts/people/contact_assignment","contact_upsert","local/mobile.html:2298","contact-write v2 없음","CONTRACT_MISSING","직함/대표번호/개인휴대폰·재직기간·이동이력·동의 범위 보존","이름같음 자동병합금지·이동시 양쪽현장/history·UUID+권한","<input id=""ce-office"" inputmode=""tel"" value=""'+escAttr(c.officeTel)+'"" style=""width:100%;margin:6px 0 10px;border:1px solid var(--line-2);border-radius:11px;padding:12px;font:inherit"">"
"C01996","F41","rmBadgesM: '+CONTACT_ROLES.map(function(r){return '","contacts/people/contact_assignment","contact_upsert","local/mobile.html:2298","contact-write v2 없음","CONTRACT_MISSING","직함/대표번호/개인휴대폰·재직기간·이동이력·동의 범위 보존","이름같음 자동병합금지·이동시 양쪽현장/history·UUID+권한","<select id=""ce-role"" style=""width:100%;margin:6px 0 10px;border:1px solid var(--line-2);border-radius:11px;padding:12px;font:inherit"">"
"C01997","F41","rmBadgesM: input","contacts/people/contact_assignment","contact_upsert","local/mobile.html:2298","contact-write v2 없음","CONTRACT_MISSING","직함/대표번호/개인휴대폰·재직기간·이동이력·동의 범위 보존","이름같음 자동병합금지·이동시 양쪽현장/history·UUID+권한","<input id=""ce-name"" value=""'+escAttr(c.name)+'"" style=""width:100%;margin:6px 0 10px;border:1px solid var(--line-2);border-radius:11px;padding:12px;font:inherit"">"
"C01998","F41","rmBadgesM: input","contacts/people/contact_assignment","contact_upsert","local/mobile.html:2298","contact-write v2 없음","CONTRACT_MISSING","직함/대표번호/개인휴대폰·재직기간·이동이력·동의 범위 보존","이름같음 자동병합금지·이동시 양쪽현장/history·UUID+권한","<input id=""ce-mobile"" inputmode=""tel"" value=""'+escAttr(c.mobile)+'"" style=""width:100%;margin:6px 0 10px;border:1px solid var(--line-2);border-radius:11px;padding:12px;font:inherit"">"
"C01999","F41","rmBadgesM: input","contacts/people/contact_assignment","contact_upsert","local/mobile.html:2298","contact-write v2 없음","CONTRACT_MISSING","직함/대표번호/개인휴대폰·재직기간·이동이력·동의 범위 보존","이름같음 자동병합금지·이동시 양쪽현장/history·UUID+권한","<input id=""ce-email"" type=""email"" value=""'+escAttr(c.officeEmail)+'"" style=""width:100%;margin:6px 0 10px;border:1px solid var(--line-2);border-radius:11px;padding:12px;font:inherit"">"
"C02000","F41","rmBadgesM:  문자 광고성 정보 수신 동의","contacts/people/contact_assignment","contact_upsert","local/mobile.html:2298","contact-write v2 없음","CONTRACT_MISSING","직함/대표번호/개인휴대폰·재직기간·이동이력·동의 범위 보존","이름같음 자동병합금지·이동시 양쪽현장/history·UUID+권한","<input id=""ce-sms"" type=""checkbox"" '+(c.smsConsent?'checked':'')+'>"
"C02001","F41","rmBadgesM:  카카오 광고성 정보 수신 동의","contacts/people/contact_assignment","contact_upsert","local/mobile.html:2298","contact-write v2 없음","CONTRACT_MISSING","직함/대표번호/개인휴대폰·재직기간·이동이력·동의 범위 보존","이름같음 자동병합금지·이동시 양쪽현장/history·UUID+권한","<input id=""ce-kakao"" type=""checkbox"" '+(c.kakaoConsent?'checked':'')+'>"
"C02002","F41","rmBadgesM:  수신거부·발송 차단","contacts/people/contact_assignment","contact_upsert","local/mobile.html:2298","contact-write v2 없음","CONTRACT_MISSING","직함/대표번호/개인휴대폰·재직기간·이동이력·동의 범위 보존","이름같음 자동병합금지·이동시 양쪽현장/history·UUID+권한","<input id=""ce-block"" type=""checkbox"" '+(c.sendBlocked?'checked':'')+'>"
"C02003","F41","rmBadgesM: input","contacts/people/contact_assignment","contact_upsert","local/mobile.html:2298","contact-write v2 없음","CONTRACT_MISSING","직함/대표번호/개인휴대폰·재직기간·이동이력·동의 범위 보존","이름같음 자동병합금지·이동시 양쪽현장/history·UUID+권한","<input id=""ce-consent-at"" type=""datetime-local"" value=""'+escAttr(c.consentAt?String(c.consentAt).slice(0,16):'')+'"">"
"C02004","F41","rmBadgesM: input","contacts/people/contact_assignment","contact_upsert","local/mobile.html:2298","contact-write v2 없음","CONTRACT_MISSING","직함/대표번호/개인휴대폰·재직기간·이동이력·동의 범위 보존","이름같음 자동병합금지·이동시 양쪽현장/history·UUID+권한","<input id=""ce-block-reason"" type=""text"" value=""'+escAttr(c.sendBlockedReason)+'"" placeholder=""예: 고객 수신거부 요청"">"
"C02005","F41","rmBadgesM: 연락처·동의 저장","contacts/people/contact_assignment","contact_upsert","local/mobile.html:2298","contact-write v2 없음","CONTRACT_MISSING","직함/대표번호/개인휴대폰·재직기간·이동이력·동의 범위 보존","이름같음 자동병합금지·이동시 양쪽현장/history·UUID+권한","<button class=""btn btn-primary"" onclick=""saveContactM()"">"
"C02006","UNRESOLVED_CONTROL","messageSheetM: button","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2333","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""m-rmtemplate '+(i===idx?'on':'')+'"" onclick=""rmPickM('+i+')"">"
"C02007","UNRESOLVED_CONTROL","messageSheetM: '+esc(t.body)+'","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/mobile.html:2333","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<textarea class=""m-rmbody"" id=""m-rmbody"" oninput=""rmRenderM()"">"
